_id,cod_empresa,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero,cod_bairro,nome_bairro,situacao_empresa,data_inicio,data_encerramento,latitude,longitude
9544,642,VIRTUS ADMINISTRADORA DE SERVICOS EIRELI - ME,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2010-10-02T00:00:00,"",-8.034668,-34.896157
9545,7021,WELLINGTON DA ASSUNÇÃO BARBOSA,SHALON REPRESENTACOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-04-30T00:00:00,"",-8.034668,-34.896157
9546,4756,SOCIIZ TECNOLOGIA E MEIOS DE PAGAMENTO LTDA,SOCIIZ BANK,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-02-05T00:00:00,"",-8.034668,-34.896157
9547,4319,ACROSS REPRESENTAÇÃO COMERCIAL DE RESÍDUOS E SUCATAS LT,ACROSS REPRESENTACAO COMERCIAL,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-03-05T00:00:00,"",-8.034668,-34.896157
9548,8447,DMSA SERVIÇOS MÉDICOS EIRELI,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-05T00:00:00,"",-8.034668,-34.896157
9549,8354,LEONARDO BEZERRA DE SIQUEIRA,LS ORGANIZACAO E PLANEJAMENTO FISCAL,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-05T00:00:00,"",-8.034668,-34.896157
9550,8344,JOELMA PESSOA MARQUES,JOELMA PESSOA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-05T00:00:00,"",-8.034668,-34.896157
9551,9296,SERGIO GOMES DAMASIO DE FREITAS,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-14T00:00:00,"",-8.034668,-34.896157
9552,1043,PATRICK HENRIQUE GOMES CONSTRUTORA,CONSTRUTORA GOMES E EMPREENDIMENTO,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-15T00:00:00,"",-8.034668,-34.896157
9553,2252,JAILTON JOSE RIBEIRO,JNF REFRIGERACAO,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-14T00:00:00,"",-8.034668,-34.896157
9554,2053,A.M. DE SOUZA JUNIOR REPRESENTACAO ME,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2017-09-02T00:00:00,"",-8.034668,-34.896157
9555,8793,ALEXANDRE ALBUQUERQUE DINIZ EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-22T00:00:00,"",-8.034668,-34.896157
9556,10035,ANDRADE ADMINISTRAÇÃO DE IMOVEIS EIRELI,ANDRADE ADMINISTRACAO DE IMOVEIS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-24T00:00:00,"",-8.034668,-34.896157
9557,8588,"LAROSA7 SERVIÇOS DE ENGENHARIA,CONSULTORIA E PROJETOS E",.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-24T00:00:00,"",-8.034668,-34.896157
9558,5743,"MARCELO VAZ PEREIRA PRODUÇÕES CINEMATOGRÁFICAS, FILMAGE",VAZ STUDIO,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-29T00:00:00,"",-8.034668,-34.896157
9559,6669,T. L. ALVES,ADVANCE SPORTS BRAZIL,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-30T00:00:00,"",-8.034668,-34.896157
9560,8410,ES SERVICOS DE ENGENHARIA EIRELI,ES PROJETOS E CONSULTORIA DE ENGENHARIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-06T00:00:00,"",-8.034668,-34.896157
9561,151,MENEZES CONSTRUÇÕES E EMPREENDIMENTOS IMOBILIÁRIOS EIRE,MENEZES CONSTRUCOES E EMPREENDIMENTOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-06T00:00:00,"",-8.034668,-34.896157
9562,9822,GEORGIA GONCALVES POROCA,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2010-01-26T00:00:00,"",-8.034668,-34.896157
9563,3824,RICARDO GITIRANA RODRIGUES,RIGR,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-06T00:00:00,"",-8.034668,-34.896157
9564,5427,ERICK FELIPE DOS SANTOS,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-12-06T00:00:00,"",-8.034668,-34.896157
9565,8816,LUNA SOLAR ENGENHARIA EIRELI,LUNA SOLAR EIRELI,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-13T00:00:00,"",-8.034668,-34.896157
9566,1108,GOES & MEDEIROS LTDA,SIX SOLAR AQUECEDORES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-14T00:00:00,"",-8.034668,-34.896157
9567,1828,AMAR TERAPIAS CORPORATIVAS DE BEM ESTAR EIRELI,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-20T00:00:00,"",-8.034668,-34.896157
9568,1306,PAULO SÉRGIO SALGUEIRO MALHÃO EIRELI,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-26T00:00:00,"",-8.034668,-34.896157
9569,5842,RECIFE RUNNERS ATIVIDADES ESPORTIVAS LTDA,RECIFE RUNNERS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-27T00:00:00,"",-8.034668,-34.896157
9570,1053,DANIEL FERREIRA DA ROCHA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-06-28T00:00:00,"",-8.034668,-34.896157
9571,8396,FONTE SOUTO CONSTRUÇÕES EIRELI,FONTE SOUTO CONSTRUCOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-01-07T00:00:00,"",-8.034668,-34.896157
9572,5888,ROCHA E BERNARDES ENGENHARIA EIRELI,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2001-06-03T00:00:00,"",-8.034668,-34.896157
9573,6226,DÉBORA PAOLA FREIRE DE MIRANDA FONOAUDIÓLOGA,FONOAUDIOLOGA DEBORA MIRANDA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-03-07T00:00:00,"",-8.034668,-34.896157
9574,1339,J E R BRAGA PRODUCAO MUSICAL,O SOM,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-10-07T00:00:00,"",-8.034668,-34.896157
9575,7710,CL SERVIÇOS MEDICOS LTDA,INTEGRA SAUDE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-12-07T00:00:00,"",-8.034668,-34.896157
9576,803,J CARLOS DOS SANTOS NASCIMENTO MANUTENÇÃO  DE APARELHOS,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-15T00:00:00,"",-8.034668,-34.896157
9577,3054,CESAR GUEDES DA SILVA SERVICOS DE ENGENHARIA E QUALIDAD,CG ENGENHARIA E QUALIDADE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-15T00:00:00,"",-8.034668,-34.896157
9578,3091,DANTAS LOCAÇÕES DE EQUIPAMENTOS EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-17T00:00:00,"",-8.034668,-34.896157
9579,1234,LUCAS GOMES MENEZES SOLUÇÕES TECNOLÓGICAS,IN HANDS SOLUTIONS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-18T00:00:00,"",-8.034668,-34.896157
9580,8799,GLASS CENTER ACABAMENTOS DE VIDROS EIRELI,GLASS CENTER VIDROS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-18T00:00:00,"",-8.034668,-34.896157
9581,4735,CORTEZ RENTAL LOCACAO DE EQUIPAMENTOS LTDA,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-10-07T00:00:00,"",-8.034668,-34.896157
9582,2866,E R DA SILVA REFRIGERAÇÃO,RODRIGUES REFRIGERACOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-24T00:00:00,"",-8.034668,-34.896157
9583,6867,GILVAN DAVID DE SALES & CIA LTDA,GILUX REPRESENTACOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-25T00:00:00,"",-8.034668,-34.896157
9584,2296,CARTAO DO DIA - ADMINISTRADORA DE CARTAO DE DESCONTO LT,CARTAO DO DIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-25T00:00:00,"",-8.034668,-34.896157
9585,9443,JOÃO PAULO REGO CABRAL,BUZZ ASSESSORIA EMPRESARIAL,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-26T00:00:00,"",-8.034668,-34.896157
9586,9790,PAIVA EMPRESA DE AVALIACOES PERICIAS E ARQUITETURA LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2012-06-08T00:00:00,"",-8.034668,-34.896157
9587,3202,CAMPOSLINS SERVICOS ADMINISTRATIVOS LTDA,EHLOGICO SERVICOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-07-29T00:00:00,"",-8.034668,-34.896157
9588,367,VASTA SUPORTE TÉCNICO E DESENVOLVIMENTO DE PROGRAMAS DE,VASTA TECNOLOGIA E INOVACAO,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-01-08T00:00:00,"",-8.034668,-34.896157
9589,2132,PERSONAL ONE SAÚDE E DESENVOLVIMENTO DE SOFTWARES LTDA,PERSONAL ONE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-01-08T00:00:00,"",-8.034668,-34.896157
9590,8503,CARLOS ALBERTO CAVALCANTI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2014-09-29T00:00:00,"",-8.034668,-34.896157
9591,1074,LML MARCAS E CONSULTORIA EMPRESARIAL LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-08T00:00:00,"",-8.034668,-34.896157
9592,7212,TATIANE DOS SANTOS SILVA,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-08T00:00:00,"",-8.034668,-34.896157
9593,9509,YNDATA SERVICOS EM INFORMATICA LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-21T00:00:00,"",-8.034668,-34.896157
9594,4473,GE GESTAO DE PATRIMONIO IMOBILIARIO LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-21T00:00:00,"",-8.034668,-34.896157
9595,6447,EDUARDO FIALHO DE ARAUJO,OROS PUBLICIDADE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-27T00:00:00,"",-8.034668,-34.896157
9596,1349,ELIAS KOPTE MATNE ENGENHARIA,EKM ENGENHARIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-28T00:00:00,"",-8.034668,-34.896157
9597,4182,VF EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA,VF EMPREENDIMENTOS IMOBILIARIOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-29T00:00:00,"",-8.034668,-34.896157
9598,3882,CLINICA MEDICA ARTUR LICIO R BEZERRA EIRELI,CLINICA MEDICA ARTUR LICIO R.BEZERRA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-29T00:00:00,"",-8.034668,-34.896157
9599,7015,A M DE ALBUQUERQUE REPRESENTAÇÕES DE ARTIGOS AUTOMOTIVO,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-29T00:00:00,"",-8.034668,-34.896157
9600,5439,PLENUS ENGENHARIA EIRELI,PLENUS ENGENHARIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-23T00:00:00,"",-8.034668,-34.896157
9601,878,ESPELHO CRISTALINO PRODUCOES CINEMATOGRAFICAS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-29T00:00:00,"",-8.034668,-34.896157
9602,3403,ISRAEL A DE SOUZA E ROBSON DA S SOUZA LTDA,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-02-09T00:00:00,"",-8.034668,-34.896157
9603,2848,TALITA CASTRO DE OLIVEIRA E SILVA EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-04-09T00:00:00,"",-8.034668,-34.896157
9604,4114,MCR SERVIÇOS MÉDICOS EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-09T00:00:00,"",-8.034668,-34.896157
9605,5007,GABRIELA DO AMARAL SILVA FISIOTERAPIA,GABIFISIO,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-04-09T00:00:00,"",-8.034668,-34.896157
9606,8298,RALPH LOCAÇÕES E SONORIZAÇÃO EIRELI,RAMP LOCACOES E SERVICOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-12-09T00:00:00,"",-8.034668,-34.896157
9607,3726,MB CONSULTORIA EM LOGISTICA EIRELI,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-09-17T00:00:00,"",-8.034668,-34.896157
9608,2636,COMAFI CONSTRUCOES E ENGENHARIA EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-09-17T00:00:00,"",-8.034668,-34.896157
9609,5132,JOSIE ZECCHINELLI HORTA MARQUES DA CUNHA,INSTITUTO MATERNIDADE CONSCIENTE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-09-18T00:00:00,"",-8.034668,-34.896157
9610,652,JAQUELINE M B OLIVEIRA,LAURA VIDROS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-09-20T00:00:00,"",-8.034668,-34.896157
9611,2287,D.S.E. IMAGEM & SERVIÇOS MEDICOS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-09-27T00:00:00,"",-8.034668,-34.896157
9612,10116,RECIFE GAMES E ELETRÔNICOS EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-03-10T00:00:00,"",-8.034668,-34.896157
9613,4829,TIP - AGÊNCIA DE VIAGENS E TURISMO LTDA,TIP VIAGENS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-04-10T00:00:00,"",-8.034668,-34.896157
9614,8470,LEITÃO DE MELO CONSTRUTORA E INCORPORADORA LTDA,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-10T00:00:00,"",-8.034668,-34.896157
9615,349,RSSJ SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-10T00:00:00,"",-8.034668,-34.896157
9616,1448,GDI CONSTRUÇÕES E INCORPORAÇÕES LTDA,GDI CONSTRUCOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-10T00:00:00,"",-8.034668,-34.896157
9617,3199,A & F DESENVOLVIMENTO DE TALENTOS LTDA ME,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2010-08-10T00:00:00,"",-8.034668,-34.896157
9618,5150,LENILDO J C SOUTO MAIOR ODONTOLOGIA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-10-16T00:00:00,"",-8.034668,-34.896157
9619,6914,O FERREIRA DA SILVA PRESTAÇÃO DE SERVIÇOS DA CONSTRUÇÃO,PRAXIIS ENGENHARIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-10-16T00:00:00,"",-8.034668,-34.896157
9620,4584,MOVIMENTO AQUATICO ENSINO DE NATAÇÃO LTDA,MOVIMENTO AQUATICO,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-10-17T00:00:00,"",-8.034668,-34.896157
9621,1345,PAULO C. DE ANDRADE LIMA FILHO EIRELI,AL LOCACOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-04-11T00:00:00,"",-8.034668,-34.896157
9622,2579,LORENA GUIMARAES DE LEMOS,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-11T00:00:00,"",-8.034668,-34.896157
9623,8671,MGA CONSULTORIA EM GESTÃO EMPRESARIAL LTDA,MGA CONSULTORIA EM GESTAO EMPRESARIAL,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-08-11T00:00:00,"",-8.034668,-34.896157
9624,6163,IRENE GLAUCIONE BEZERRA DE LACERDA OLIVEIRA CONSTRUÇÕES,E.L CONSTRUCOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-12-11T00:00:00,"",-8.034668,-34.896157
9625,282,NUMAP NUCLEO MULTIDISCIPLINA DE APERFEIÇOAMENTO PROFISS,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-14T00:00:00,"",-8.034668,-34.896157
9626,5444,A. F.   ASFORA DE AMORIM  PRODUTORA  EIRELI,A PRODUTORA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-21T00:00:00,"",-8.034668,-34.896157
9627,7671,TREINAMENTO & CONSULTORIA NEURO TRADER LTDA,NEURO TRADER TREINAMENTO & CONSULTORIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-22T00:00:00,"",-8.034668,-34.896157
9628,6043,FORTE REPRESENTAÇÕES DE EQUIPAMENTOS PARA SUPERMERCADOS,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-22T00:00:00,"",-8.034668,-34.896157
9629,1472,GUSTAVO LIMA DA SILVA CONSULTORIA E TREINAMENTO EIRELI,GLIMA CONSULTORIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-22T00:00:00,"",-8.034668,-34.896157
9630,3897,ANDRADE & FERREIRA SERVIÇOS MEDICOS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-25T00:00:00,"",-8.034668,-34.896157
9631,2459,ASSOCIACAO PERNAMBUCO HOQUEI CLUBE,HOQUEI CLUBE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2018-09-25T00:00:00,"",-8.034668,-34.896157
9632,1775,MELO E MOURA ENGENHARIA DE CONSTRUÇÕES LTDA,MELO E MOURA ENGENHARIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-25T00:00:00,"",-8.034668,-34.896157
9633,4512,GERALDO DE SOUZA PINTO FILHO REPRESENTACOES EIRELI,MOTIVA REPRESENTACOES COMERCIAIS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-11-28T00:00:00,"",-8.034668,-34.896157
9634,8968,ALEXANDRE PORTELA SOARES FILHO,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-12T00:00:00,"",-8.034668,-34.896157
9635,3307,ALEXANDRE ALVES REPRESENTACAO DE ALIMENTOS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-05-12T00:00:00,"",-8.034668,-34.896157
9636,1126,MEUAPE INTERMEDIACAO IMOBILIARIA ESPECIALIZADA LTDA,EMERSON AMANCIO DA SILVA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2018-09-20T00:00:00,"",-8.034668,-34.896157
9637,7528,TERMOCOP INSTALACOES INDUSTRIAIS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-12-12T00:00:00,"",-8.034668,-34.896157
9638,6213,CW7 SERVIÇOS DOMÉSTICOS E TERCEIRIZAÇÕES LTDA,ECOBEM,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2019-12-23T00:00:00,"",-8.034668,-34.896157
9639,8756,SEW SERVICOS MEDICOS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-03-01T00:00:00,"",-8.034668,-34.896157
9640,3962,H FARADAY PARAISO LEAO,MENTALIZE SAUDE & PERFORMANCE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-09-01T00:00:00,"",-8.034668,-34.896157
9641,9239,MTPMG ENDOCRINOLOGIA LTDA,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-14T00:00:00,"",-8.034668,-34.896157
9642,5669,HAV SERVICOS MEDICOS E HOSPITALARES LTDA,HAV SERVICOS MEDICOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-14T00:00:00,"",-8.034668,-34.896157
9643,1098,SALUS LOP SERVICOS MEDICOS LTDA,SALUS LOP SERVICOS MEDICOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-14T00:00:00,"",-8.034668,-34.896157
9644,8104,DANIELA TEREZA M. DE ARAUJO LIMA EIRELI,DL CONSULTORIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-15T00:00:00,"",-8.034668,-34.896157
9645,7394,I9 CONSULTORIA E ASSESSORIA LTDA,I9 CONSULTORIA E ASSESSORIA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-21T00:00:00,"",-8.034668,-34.896157
9646,4936,J T COSTA IMOVEIS EIRELI,JTC IMOVEIS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-23T00:00:00,"",-8.034668,-34.896157
9647,6840,BETTER JOGOS ELETRONICOS RECREATIVOS EIRELI,BETTER,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-23T00:00:00,"",-8.034668,-34.896157
9648,8124,FERNANDA MELO SERVIÇOS MÉDICOS EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-24T00:00:00,"",-8.034668,-34.896157
9649,9216,ERICA GONCALVES DE FREITAS,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-29T00:00:00,"",-8.034668,-34.896157
9650,2731,LITORAL ECO SERVICE LTDA,LITORAL ECO SERVICE,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-01-29T00:00:00,"",-8.034668,-34.896157
9651,6776,"ZALTO RECEPTIVO, LOGISTICA E PROMOÇÕES LIMITADA",ZALTO RECEPTIVO & PROMOCOES,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-03-02T00:00:00,"",-8.034668,-34.896157
9652,9225,LEVI GEORGE DA SILVA,LEVI GEORGE DA SILVA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-03-02T00:00:00,"",-8.034668,-34.896157
9653,5873,PATRICIA PAGNOSSIN SERVICOS,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-04-02T00:00:00,"",-8.034668,-34.896157
9654,1768,EPROSPERA MARKETING E EDUCACAO DIGITAL LTDA,E.PROSPERA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-04-02T00:00:00,"",-8.034668,-34.896157
9655,7569,WMA SERVIÇOS DE ESCRITORIO E APOIO ADMINISTRATIVO EIREL,.,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-04-02T00:00:00,"",-8.034668,-34.896157
9656,8369,BARROS E ARAUJO CONSTRUÇÕES E REFORMAS LTDA,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-05-02T00:00:00,"",-8.034668,-34.896157
9657,9262,JRSM CONSTRUÇÕES E SERVIÇOS EIRELI,JRSM CONTRUCOES E SERVICOS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-05-02T00:00:00,"",-8.034668,-34.896157
9658,2371,R A SOLUÇÕES E CONSULTORIA EMPRESARIAL LTDA,R A SOLUTIONS,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-05-02T00:00:00,"",-8.034668,-34.896157
9659,721,REAL PROVEDOR DE SOLUÇÕES DIGITAIS EIRELI,"",46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-07-02T00:00:00,"",-8.034668,-34.896157
9660,7741,DF CONTABILIDADE E CONSULTORIA LTDA,DF CONTABILIDADE CONSULTIVA,46540,Avenida Norte Miguel Arraes de Alencar,3003,175,ENCRUZILHADA,ATIVO,2020-08-02T00:00:00,"",-8.034668,-34.896157
